archive,fold,field,run_00z,phase,class,detail
ICON,fold_5,v10,2025-10-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-10-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-10-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-10-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-10-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-10-31,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-09,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-10,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-11,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-12,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-13,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-14,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-15,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-16,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-17,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-18,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-19,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-20,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-21,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-22,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-23,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-24,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-25,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-26,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-27,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-28,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-29,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-11-30,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-01,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-02,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-03,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-04,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-05,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-06,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-07,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-08,history,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-09,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-10,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-11,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-12,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-13,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-14,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-15,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-16,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-17,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-18,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-19,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-20,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-21,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-22,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-23,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-24,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-25,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-26,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-27,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-28,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-29,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-30,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2025-12-31,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-01,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-02,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-03,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-04,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-05,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-06,warmup,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-07,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-08,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-09,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-10,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-11,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-12,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-13,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-14,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-15,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-16,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-17,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-18,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-19,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-20,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-21,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-22,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-23,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-24,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-25,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-26,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-27,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-28,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-29,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-30,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-01-31,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-01,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-02,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-03,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-04,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-05,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-06,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-07,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-08,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-09,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-10,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-11,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-12,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-13,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-14,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-15,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-16,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-17,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-18,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-19,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-20,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-21,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-22,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-23,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-24,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-25,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-26,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-27,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-02-28,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-01,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-02,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-03,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-04,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-05,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-06,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-07,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-08,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-09,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-10,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-11,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-12,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-13,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-14,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-15,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-16,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-17,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-18,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-19,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-20,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-21,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-22,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-23,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-24,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-25,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-26,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-27,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-28,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-29,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-30,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-03-31,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-04-01,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-04-02,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-04-03,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-04-04,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-04-05,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,v10,2026-04-06,evaluation,ARCHIVE_ABSENCE (outside archive span 2020-01-01..2025-08-09),
ICON,fold_5,radiation,2023-12-26,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-01-04,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-01-23,history,FIELD_INCOMPLETE (aswdifd_s/.zarray),
ICON,fold_5,radiation,2024-01-25,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-01-27,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-01-28,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-01-29,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-02-06,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-02-18,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-14,history,"ARCHIVE_DEFECT (stub file 245689 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-15,history,"ARCHIVE_DEFECT (stub file 245689 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-16,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-17,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-18,history,"ARCHIVE_DEFECT (stub file 241885 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-19,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-20,history,"ARCHIVE_DEFECT (stub file 245689 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-21,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-22,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-23,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-24,history,"ARCHIVE_DEFECT (stub file 241969 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-25,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-26,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-27,history,"ARCHIVE_DEFECT (stub file 245689 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-28,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-29,history,"ARCHIVE_DEFECT (stub file 245689 bytes, not a readable zip)",
ICON,fold_5,radiation,2024-03-30,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-03-31,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-01,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-02,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-03,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-04,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-06,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-07,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-09,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-10,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-11,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-12,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-13,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-14,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-15,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-16,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-17,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-18,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-19,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-20,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-21,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-22,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-23,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-24,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-25,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-26,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-27,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-28,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-29,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-04-30,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-01,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-02,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-03,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-04,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-05,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-06,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-07,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-08,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-09,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-10,history,ARCHIVE_ABSENCE (run file absent),
ICON,fold_5,radiation,2024-05-11,history,ARCHIVE_ABSENCE (run file absent),
