policy,fold,delivery_date,n_hours,n_days,first_delivery_date,last_delivery_date,MAE,RMSE,WIS,mean_pinball_7,raw_central_MAE,centering_effect,bias,daily_mean_level_MAE,within_day_shape_MAE,missing_count,crossings,coverage50,hit_count50,lower_miss_count50,upper_miss_count50,mean_width50,median_width50,p95_width50,coverage80,hit_count80,lower_miss_count80,upper_miss_count80,mean_width80,median_width80,p95_width80,coverage95,hit_count95,lower_miss_count95,upper_miss_count95,mean_width95,median_width95,p95_width95
B0,fold_1,2020-07-23,24,1,2020-07-23,2020-07-23,1.690416666666667,2.150548379677456,2.022421428571429,1.0112107142857145,1.7887500000000003,-0.09833333333333345,-0.3645833333333317,0.3645833333333357,1.7811111111111118,0,0,0.9583333333333334,23,0,1,8.264999999999999,8.265,8.265,1.0,24,0,0,26.073999999999998,26.073999999999998,26.073999999999998,1.0,24,0,0,60.967999999999996,60.968,60.968
B0,fold_1,2020-07-24,24,1,2020-07-24,2020-07-24,6.355833333333332,7.0391322855401235,3.580766666666667,1.7903833333333334,5.69625,0.6595833333333329,5.481249999999999,5.481249999999996,3.422708333333333,0,0,0.20833333333333334,5,18,1,8.307499999999997,8.307499999999997,8.307500000000001,0.9583333333333334,23,1,0,26.073999999999995,26.073999999999998,26.073999999999998,1.0,24,0,0,60.967999999999996,60.968,60.968
B0,fold_1,2020-07-25,24,1,2020-07-25,2020-07-25,4.477916666666667,5.440637983423146,2.981689285714286,1.490844642857143,3.525416666666667,0.9525000000000006,4.477916666666667,4.477916666666669,2.4995833333333333,0,0,0.375,9,15,0,7.972499999999999,7.972499999999997,7.972500000000004,0.9583333333333334,23,1,0,26.073999999999995,26.073999999999998,26.073999999999998,1.0,24,0,0,60.967999999999996,60.968,60.968
B0,fold_1,2020-07-26,24,1,2020-07-26,2020-07-26,16.132916666666663,21.21288945822013,10.060095238095238,5.030047619047619,15.172916666666667,0.9599999999999994,16.132916666666663,16.132916666666667,9.735798611111111,0,0,0.041666666666666664,1,23,0,9.017499999999997,9.017499999999998,9.017499999999998,0.5833333333333334,14,10,0,26.092999999999993,26.092999999999993,26.092999999999996,0.9166666666666666,22,2,0,60.967999999999996,60.968,60.968
B0,fold_1,2020-07-27,24,1,2020-07-27,2020-07-27,3.801666666666666,5.473853000096611,2.7981238095238097,1.3990619047619044,3.682083333333333,0.11958333333333337,1.145416666666666,1.1454166666666694,3.6913194444444444,0,0,0.7083333333333334,17,4,3,9.604999999999997,9.604999999999997,9.605000000000004,0.9166666666666666,22,2,0,26.103999999999996,26.103999999999996,26.103999999999996,1.0,24,0,0,60.967999999999996,60.968,60.968
B0,fold_1,2020-07-28,24,1,2020-07-28,2020-07-28,11.228333333333333,13.589671629586936,6.034926785714286,3.017463392857143,10.729583333333332,0.49875000000000247,10.231250000000003,10.23125,6.576458333333331,0,0,0.16666666666666666,4,19,1,10.444999999999997,10.444999999999999,10.445,0.6666666666666666,16,8,0,27.593,27.592999999999996,27.592999999999996,0.9166666666666666,22,2,0,61.862750000000005,61.862750000000005,61.862750000000005
B0,fold_1,2020-07-29,24,1,2020-07-29,2020-07-29,6.188333333333333,8.171431433149682,3.7085089285714283,1.8542544642857142,6.134166666666666,0.05416666666666665,2.8966666666666665,2.8966666666666647,6.3133333333333335,0,0,0.5833333333333334,14,7,3,10.632499999999995,10.632499999999995,10.6325,0.8333333333333334,20,4,0,27.643999999999988,27.64399999999999,27.64399999999999,1.0,24,0,0,61.862750000000005,61.862750000000005,61.862750000000005
B0,fold_1,2020-07-30,24,1,2020-07-30,2020-07-30,14.194999999999999,16.677202003533644,7.848266071428571,3.9241330357142856,14.87,-0.6750000000000008,-14.194999999999999,14.194999999999997,8.231666666666667,0,0,0.20833333333333334,5,0,19,11.034999999999997,11.034999999999997,11.035,0.5416666666666666,13,0,11,27.593,27.592999999999996,27.592999999999996,1.0,24,0,0,61.23525000000001,61.23525,61.23525000000001
B0,fold_1,2020-07-31,24,1,2020-07-31,2020-07-31,3.90875,4.434192429293073,2.620108928571429,1.3100544642857146,4.304583333333333,-0.39583333333333276,-2.3495833333333334,2.349583333333335,2.5905902777777774,0,0,0.7916666666666666,19,1,4,10.82,10.82,10.820000000000004,1.0,24,0,0,26.376000000000005,26.37600000000001,26.37600000000001,1.0,24,0,0,60.31125000000001,60.311250000000015,60.31125000000002
B0,fold_1,2020-08-01,24,1,2020-08-01,2020-08-01,3.9379166666666667,4.625635541919258,2.7713755952380956,1.3856877976190478,4.110416666666667,-0.17249999999999974,-2.2504166666666676,2.25041666666667,3.532881944444444,0,0,0.625,15,1,8,10.995000000000003,10.995000000000001,10.995000000000005,1.0,24,0,0,28.812,28.812,28.812000000000005,1.0,24,0,0,60.31125000000001,60.311250000000015,60.311250000000015
B0,fold_1,2020-08-02,24,1,2020-08-02,2020-08-02,15.013333333333334,21.555818240094716,9.392755357142857,4.696377678571428,15.6,-0.5866666666666672,-14.943333333333333,14.94333333333333,11.246944444444443,0,0,0.16666666666666666,4,0,20,10.472500000000004,10.472500000000004,10.472500000000004,0.6666666666666666,16,0,8,28.792999999999996,28.793,28.793,0.9166666666666666,22,0,2,60.31125000000001,60.311250000000015,60.311250000000015
B0,fold_1,2020-08-03,24,1,2020-08-03,2020-08-03,4.213333333333334,5.287831943875171,2.799155357142858,1.399577678571429,4.78375,-0.5704166666666671,-3.352083333333333,3.352083333333333,3.264340277777778,0,0,0.625,15,1,8,9.602499999999997,9.602499999999996,9.6025,1.0,24,0,0,27.401999999999997,27.402,27.402,1.0,24,0,0,60.31125000000001,60.311250000000015,60.311250000000015
B0,fold_1,2020-08-04,24,1,2020-08-04,2020-08-04,3.112083333333332,3.5109513193245303,2.307969642857142,1.153984821428571,2.46125,0.6508333333333315,1.5354166666666629,1.5354166666666629,2.3527777777777783,0,0,0.625,15,7,2,8.427499999999997,8.427499999999995,8.427500000000002,1.0,24,0,0,27.002,27.001999999999995,27.002000000000002,1.0,24,0,0,53.08275,53.082750000000004,53.082750000000004
B0,fold_1,2020-08-05,24,1,2020-08-05,2020-08-05,8.659583333333332,11.0598008948323,5.691542261904762,2.845771130952381,7.807916666666666,0.8516666666666658,8.308749999999998,8.30875,6.469375,0,0,0.2916666666666667,7,17,0,7.785000000000001,7.785000000000002,7.785000000000004,0.5833333333333334,14,10,0,26.008999999999997,26.008999999999993,26.009,0.7916666666666666,19,5,0,48.51325,48.51325,48.513250000000006
B0,fold_1,2020-08-06,24,1,2020-08-06,2020-08-06,3.736666666666667,4.6426384380723285,2.311358928571429,1.1556794642857144,4.371666666666667,-0.6350000000000003,-2.5899999999999994,2.59,2.741666666666667,0,0,0.75,18,2,4,7.545000000000005,7.545000000000005,7.545000000000009,1.0,24,0,0,22.238,22.238,22.238,1.0,24,0,0,48.51325,48.51325,48.513250000000006
B0,fold_1,2020-08-07,24,1,2020-08-07,2020-08-07,2.8191666666666664,3.5099157159871126,2.021433333333333,1.0107166666666665,3.3016666666666663,-0.4825000000000002,-1.8141666666666645,1.8141666666666652,2.5067361111111115,0,0,0.75,18,1,5,7.807499999999997,7.807499999999997,7.807499999999997,1.0,24,0,0,20.765999999999995,20.766,20.766,1.0,24,0,0,50.2075,50.207499999999996,50.20750000000001
B0,fold_1,2020-08-08,24,1,2020-08-08,2020-08-08,3.0716666666666677,3.7832294405705835,2.056016666666667,1.0280083333333336,3.7566666666666677,-0.6849999999999996,-2.7883333333333353,2.788333333333334,2.182638888888888,0,0,0.7916666666666666,19,0,5,7.852500000000004,7.852500000000003,7.852500000000006,1.0,24,0,0,20.765999999999995,20.766,20.766,1.0,24,0,0,50.2075,50.207499999999996,50.20750000000001
B0,fold_1,2020-08-09,24,1,2020-08-09,2020-08-09,2.8295833333333333,3.6045307137915565,2.0616178571428567,1.0308089285714284,2.735416666666667,0.09416666666666658,0.7412500000000005,0.7412500000000009,2.735416666666667,0,0,0.5833333333333334,14,7,3,7.379999999999996,7.3799999999999955,7.379999999999999,0.9583333333333334,23,1,0,20.275999999999996,20.275999999999996,20.275999999999996,1.0,24,0,0,50.2075,50.207499999999996,50.2075
B0,fold_1,2020-08-10,24,1,2020-08-10,2020-08-10,2.5533333333333332,3.5220626059171627,1.9940619047619046,0.9970309523809524,2.7145833333333322,-0.16124999999999945,0.7554166666666663,0.7554166666666688,2.671319444444444,0,0,0.75,18,5,1,6.8675,6.8675,6.867500000000003,1.0,24,0,0,19.032999999999998,19.032999999999994,19.033,1.0,24,0,0,50.2075,50.207499999999996,50.20750000000001
B0,fold_1,2020-08-11,24,1,2020-08-11,2020-08-11,2.967500000000001,3.5878905130080736,1.9094178571428575,0.9547089285714287,2.66375,0.3037500000000013,1.5862500000000015,1.5862499999999997,2.565520833333333,0,0,0.6666666666666666,16,8,0,6.469999999999999,6.469999999999999,6.4700000000000015,1.0,24,0,0,16.531000000000002,16.531,16.531000000000002,1.0,24,0,0,42.4445,42.4445,42.444500000000005
B0,fold_1,2020-08-12,24,1,2020-08-12,2020-08-12,3.394583333333333,4.519437188411848,2.0515273809523804,1.0257636904761904,3.1629166666666664,0.23166666666666616,1.1829166666666662,1.1829166666666637,3.14125,0,0,0.625,15,6,3,6.227500000000004,6.227500000000006,6.227500000000006,0.875,21,2,1,15.061999999999998,15.061999999999998,15.062000000000001,1.0,24,0,0,34.755,34.755,34.75500000000001
B0,fold_1,2020-08-13,24,1,2020-08-13,2020-08-13,2.6195833333333334,3.135691045580437,1.625497619047619,0.8127488095238095,3.047083333333332,-0.42749999999999844,-2.086250000000001,2.0862499999999997,1.9061458333333337,0,0,0.6666666666666666,16,1,7,6.419999999999997,6.419999999999995,6.420000000000001,1.0,24,0,0,15.061999999999998,15.061999999999998,15.062000000000001,1.0,24,0,0,34.755,34.754999999999995,34.75500000000001
B0,fold_1,2020-08-14,24,1,2020-08-14,2020-08-14,4.349583333333334,5.659848717059494,2.566811904761905,1.2834059523809527,4.479583333333334,-0.1300000000000002,-1.7204166666666678,1.7204166666666723,4.349687500000001,0,0,0.5416666666666666,13,4,7,6.3725,6.3725000000000005,6.372500000000002,0.75,18,0,6,14.904999999999996,14.904999999999998,14.905000000000001,1.0,24,0,0,34.334500000000006,34.334500000000006,34.334500000000006
B0,fold_1,2020-08-15,24,1,2020-08-15,2020-08-15,1.8370833333333334,2.3548133330124776,1.4549047619047621,0.7274523809523811,1.8220833333333337,0.014999999999999828,0.7179166666666658,0.7179166666666674,1.823576388888889,0,0,0.7916666666666666,19,3,2,6.587500000000001,6.587500000000002,6.587500000000006,1.0,24,0,0,14.836999999999998,14.837,14.837000000000003,1.0,24,0,0,34.334500000000006,34.334500000000006,34.334500000000006
B0,fold_1,2020-08-16,24,1,2020-08-16,2020-08-16,2.2075000000000005,2.9195119455141816,1.566879166666667,0.7834395833333335,2.0425,0.16500000000000078,0.5191666666666693,0.5191666666666706,2.067638888888888,0,0,0.75,18,4,2,6.252499999999998,6.252499999999998,6.2525,0.9583333333333334,23,0,1,14.117000000000004,14.117,14.117000000000004,1.0,24,0,0,33.66675000000001,33.66675000000001,33.666750000000015
B0,fold_1,2020-08-17,24,1,2020-08-17,2020-08-17,3.0124999999999993,3.9335172979578115,1.8427839285714285,0.9213919642857142,3.462916666666666,-0.4504166666666669,-2.7095833333333315,2.7095833333333346,2.4541319444444447,0,0,0.5833333333333334,14,0,10,6.332499999999996,6.332499999999996,6.3325,0.8333333333333334,20,0,4,14.117000000000004,14.117000000000004,14.117000000000004,1.0,24,0,0,33.66675000000001,33.66675000000001,33.666750000000015
B0,fold_1,2020-08-18,24,1,2020-08-18,2020-08-18,3.0687499999999996,4.076917238142893,1.8864410714285718,0.9432205357142859,3.2254166666666673,-0.15666666666666718,-1.449583333333333,1.4495833333333294,2.954548611111111,0,0,0.5833333333333334,14,3,7,6.309999999999995,6.309999999999995,6.309999999999999,0.9166666666666666,22,0,2,14.095000000000004,14.095000000000004,14.095000000000006,1.0,24,0,0,33.66675000000001,33.66675000000001,33.666750000000015
B0,fold_1,2020-08-19,24,1,2020-08-19,2020-08-19,4.95041666666667,6.1097521089920965,2.7376970238095253,1.3688485119047626,4.516250000000001,0.43416666666666864,4.8345833333333355,4.834583333333335,3.0645833333333337,0,0,0.2916666666666667,7,17,0,6.3024999999999975,6.302499999999995,6.302500000000002,0.75,18,6,0,14.369999999999996,14.369999999999997,14.369999999999997,1.0,24,0,0,33.66675000000001,33.66675000000001,33.666750000000015
B0,fold_1,2020-08-20,24,1,2020-08-20,2020-08-20,4.281249999999999,5.161753578000408,2.3440494047619045,1.1720247023809522,4.398333333333333,-0.11708333333333343,0.9066666666666664,0.9066666666666663,4.418611111111111,0,0,0.5,12,9,3,6.267499999999998,6.267499999999998,6.267499999999998,0.875,21,1,2,14.408999999999999,14.408999999999999,14.408999999999999,1.0,24,0,0,33.66675000000001,33.666750000000015,33.666750000000015
B0,fold_1,2020-08-21,24,1,2020-08-21,2020-08-21,6.974583333333334,8.76324188490386,3.9200660714285718,1.9600330357142859,6.429166666666667,0.5454166666666668,6.9225,6.922499999999996,4.324583333333332,0,0,0.375,9,15,0,6.827499999999998,6.827500000000001,6.827500000000001,0.5833333333333334,14,10,0,14.584999999999999,14.585,14.585,0.9583333333333334,23,1,0,33.66675000000001,33.666750000000015,33.666750000000015
B0,fold_1,2020-08-22,24,1,2020-08-22,2020-08-22,8.656666666666668,10.195700074050825,4.677879166666666,2.3389395833333335,8.031666666666666,0.6249999999999999,8.656666666666668,8.656666666666666,3.771388888888889,0,0,0.08333333333333333,2,22,0,7.1275,7.127499999999998,7.127500000000005,0.5416666666666666,13,11,0,14.716999999999999,14.716999999999995,14.716999999999999,0.875,21,3,0,33.66675000000001,33.66675000000001,33.666750000000015
B0,fold_1,2020-08-23,24,1,2020-08-23,2020-08-23,12.958333333333334,16.35919720931725,8.387668452380952,4.193834226190477,12.358333333333334,0.6000000000000013,12.958333333333334,12.958333333333336,8.288611111111111,0,0,0.125,3,21,0,6.962499999999996,6.962499999999995,6.962499999999999,0.5,12,12,0,14.962999999999994,14.962999999999994,14.962999999999997,0.7083333333333334,17,7,0,34.334500000000006,34.334500000000006,34.334500000000006
B0,fold_1,2020-08-24,24,1,2020-08-24,2020-08-24,4.846666666666667,5.9277904821273815,2.697780952380952,1.3488904761904763,5.146666666666667,-0.3000000000000007,-3.7574999999999985,3.7575000000000003,3.5933333333333333,0,0,0.5,12,0,12,7.214999999999996,7.214999999999996,7.214999999999999,0.75,18,0,6,15.930999999999992,15.930999999999994,15.930999999999997,1.0,24,0,0,34.892,34.892,34.89200000000001
B0,fold_1,2020-08-25,24,1,2020-08-25,2020-08-25,11.352500000000001,14.245952056637,6.947218452380952,3.473609226190476,11.146666666666667,0.20583333333333442,6.858333333333334,6.858333333333334,9.703194444444444,0,0,0.041666666666666664,1,16,7,7.1175,7.1175,7.117500000000007,0.5833333333333334,14,8,2,15.480999999999995,15.480999999999995,15.481000000000002,0.7916666666666666,19,5,0,34.892,34.892,34.89200000000001
B0,fold_1,2020-08-26,24,1,2020-08-26,2020-08-26,21.38333333333333,24.259858820693907,15.258144047619046,7.629072023809524,20.686666666666664,0.6966666666666675,21.3325,21.332500000000003,10.155624999999999,0,0,0.08333333333333333,2,22,0,7.140000000000001,7.140000000000001,7.140000000000001,0.16666666666666666,4,20,0,15.460999999999999,15.460999999999999,15.460999999999999,0.4166666666666667,10,14,0,34.892,34.89200000000001,34.89200000000001
B0,fold_1,2020-08-27,24,1,2020-08-27,2020-08-27,27.607083333333332,31.746601852271787,21.481530357142855,10.740765178571428,28.417083333333334,-0.8100000000000002,-27.607083333333332,27.607083333333332,13.694340277777778,0,0,0.0,0,0,24,6.955000000000001,6.955000000000002,6.955000000000002,0.041666666666666664,1,0,23,15.301000000000002,15.301000000000005,15.301000000000005,0.3333333333333333,8,0,16,35.145250000000004,35.145250000000004,35.14525000000001
B0,fold_1,2020-08-28,24,1,2020-08-28,2020-08-28,12.020416666666668,15.745256031579798,7.259804166666666,3.629902083333333,11.855416666666668,0.16499999999999945,6.266249999999999,6.2662500000000065,11.172916666666666,0,0,0.16666666666666666,4,13,7,7.472499999999997,7.472499999999997,7.472499999999997,0.375,9,10,5,16.618000000000006,16.618000000000006,16.61800000000001,0.875,21,2,1,41.8235,41.82350000000001,41.82350000000001
B0,fold_1,2020-08-29,24,1,2020-08-29,2020-08-29,11.151666666666666,12.646409898992415,6.317517857142858,3.158758928571429,11.811666666666666,-0.6600000000000005,-11.151666666666666,11.151666666666667,4.620277777777777,0,0,0.0,0,0,24,7.492499999999997,7.492499999999998,7.4925,0.375,9,0,15,17.072999999999997,17.072999999999997,17.073,0.9166666666666666,22,0,2,48.87800000000002,48.87800000000002,48.87800000000003
B0,fold_1,2020-08-30,24,1,2020-08-30,2020-08-30,17.013333333333335,20.99388363309657,11.29322619047619,5.646613095238095,17.493333333333332,-0.47999999999999815,-17.013333333333335,17.013333333333335,10.288611111111111,0,0,0.041666666666666664,1,0,23,7.952499999999998,7.952499999999999,7.952500000000001,0.25,6,0,18,18.018000000000004,18.018000000000004,18.018000000000008,0.7083333333333334,17,0,7,49.63175000000003,49.631750000000025,49.631750000000025
B0,fold_1,2020-08-31,24,1,2020-08-31,2020-08-31,9.03333333333333,11.209292276202511,5.391355952380952,2.695677976190476,9.558333333333332,-0.5250000000000021,-8.68583333333333,8.685833333333335,6.709166666666665,0,0,0.375,9,0,15,8.180000000000001,8.18,8.180000000000007,0.5,12,0,12,19.123000000000005,19.123000000000005,19.123000000000005,1.0,24,0,0,50.532000000000004,50.53200000000001,50.53200000000001
B0,fold_1,2020-09-01,24,1,2020-09-01,2020-09-01,8.344999999999999,9.112475422920674,4.184998809523809,2.0924994047619045,8.078333333333331,0.2666666666666669,4.8675,4.8675,6.819583333333333,0,0,0.20833333333333334,5,14,5,8.22,8.219999999999999,8.220000000000006,0.5416666666666666,13,10,1,19.339000000000002,19.339000000000006,19.339000000000013,1.0,24,0,0,52.948000000000036,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-02,24,1,2020-09-02,2020-09-02,2.2237499999999994,2.9326260984539663,1.9564023809523807,0.9782011904761904,2.1370833333333326,0.08666666666666689,0.677916666666666,0.6779166666666683,2.1340625,0,0,0.8333333333333334,20,3,1,8.295000000000002,8.295000000000002,8.295000000000002,1.0,24,0,0,20.75999999999999,20.75999999999999,20.75999999999999,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-03,24,1,2020-09-03,2020-09-03,10.24375,12.3291140868542,5.6452607142857145,2.8226303571428573,9.620416666666667,0.6233333333333336,10.045416666666668,10.045416666666668,6.184513888888888,0,0,0.2916666666666667,7,17,0,8.912500000000001,8.912500000000001,8.912500000000009,0.5,12,12,0,21.883999999999986,21.88399999999999,21.884,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-04,24,1,2020-09-04,2020-09-04,6.427083333333332,7.82010842848955,3.482966666666666,1.741483333333333,6.317083333333333,0.1099999999999987,3.012083333333331,3.0120833333333366,6.152916666666665,0,0,0.3333333333333333,8,10,6,8.582499999999998,8.582499999999996,8.582500000000003,0.8333333333333334,20,3,1,20.86099999999999,20.86099999999999,20.86099999999999,1.0,24,0,0,52.94800000000003,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-05,24,1,2020-09-05,2020-09-05,3.5849999999999995,4.833499422433674,2.4161249999999996,1.2080625,3.409166666666667,0.17583333333333254,2.6966666666666654,2.6966666666666654,3.16,0,0,0.7083333333333334,17,7,0,8.997499999999995,8.997499999999995,8.997500000000002,0.9583333333333334,23,1,0,21.897999999999996,21.897999999999996,21.897999999999996,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-06,24,1,2020-09-06,2020-09-06,2.301666666666667,3.1419208562067036,2.1380690476190476,1.0690345238095238,2.356666666666667,-0.054999999999999716,-0.7249999999999998,0.7250000000000014,2.355,0,0,0.875,21,0,3,9.654999999999996,9.654999999999998,9.655000000000001,1.0,24,0,0,22.63499999999999,22.63499999999999,22.634999999999994,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-07,24,1,2020-09-07,2020-09-07,11.779583333333333,14.131869568461209,6.6963261904761895,3.3481630952380947,11.73958333333333,0.03999999999999929,10.57625,10.576250000000002,8.718020833333332,0,0,0.3333333333333333,8,15,1,9.395000000000005,9.395000000000003,9.39500000000001,0.375,9,15,0,22.698999999999995,22.69899999999999,22.69899999999999,1.0,24,0,0,52.948000000000036,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-08,24,1,2020-09-08,2020-09-08,8.507916666666668,10.44486137613452,4.593100000000001,2.29655,8.457916666666668,0.0500000000000016,6.062083333333335,6.062083333333334,7.094270833333334,0,0,0.375,9,11,4,9.39,9.39,9.39,0.7083333333333334,17,7,0,22.698999999999984,22.69899999999999,22.69899999999999,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-09,24,1,2020-09-09,2020-09-09,6.206666666666668,8.06956111982967,3.523000000000001,1.7615000000000005,6.206666666666668,0.0,0.9691666666666666,0.9691666666666663,6.4472916666666675,0,0,0.4583333333333333,11,7,6,9.889999999999995,9.889999999999993,9.89,0.875,21,2,1,24.492999999999995,24.492999999999995,24.493,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-10,24,1,2020-09-10,2020-09-10,11.626666666666665,14.24917278300744,6.844879761904761,3.4224398809523806,11.584166666666668,0.042499999999998206,-10.79333333333333,10.79333333333333,7.902777777777779,0,0,0.3333333333333333,8,0,16,10.160000000000004,10.160000000000004,10.16000000000001,0.4166666666666667,10,0,14,25.433999999999987,25.43399999999999,25.433999999999997,0.9583333333333334,23,0,1,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-11,24,1,2020-09-11,2020-09-11,7.956666666666668,8.908982358646059,4.071352380952382,2.0356761904761904,7.956666666666668,0.0,-0.47666666666666613,0.47666666666666657,7.956666666666668,0,0,0.25,6,8,10,10.402499999999998,10.402499999999996,10.402500000000003,0.9583333333333334,23,0,1,25.921999999999997,25.921999999999997,25.921999999999997,1.0,24,0,0,52.948000000000015,52.94800000000002,52.948000000000036
B0,fold_1,2020-09-12,24,1,2020-09-12,2020-09-12,6.178333333333332,9.52128667775527,3.9499880952380946,1.9749940476190477,6.161666666666666,0.016666666666665497,1.4925000000000042,1.4925000000000033,6.792291666666666,0,0,0.6666666666666666,16,4,4,10.909999999999991,10.909999999999997,10.909999999999997,0.8333333333333334,20,4,0,26.853999999999996,26.853999999999992,26.853999999999996,0.9583333333333334,23,1,0,54.01150000000001,54.01150000000001,54.01150000000003
B0,fold_1,2020-09-13,24,1,2020-09-13,2020-09-13,15.38,30.02716853118189,12.811852380952383,6.40592619047619,15.427916666666667,-0.047916666666668085,14.530416666666662,14.530416666666664,20.17517361111111,0,0,0.7083333333333334,17,7,0,11.330000000000005,11.330000000000005,11.330000000000005,0.7083333333333334,17,7,0,27.007999999999992,27.007999999999992,27.007999999999996,0.7916666666666666,19,5,0,54.01150000000001,54.01150000000001,54.01150000000002
B0,fold_1,2020-09-14,24,1,2020-09-14,2020-09-14,10.016666666666667,17.03582597547494,7.024964880952382,3.512482440476191,10.0,0.016666666666666014,-9.597499999999998,9.597499999999997,10.394999999999998,0,0,0.625,15,0,9,11.522499999999999,11.522499999999997,11.5225,0.75,18,0,6,27.48599999999999,27.48599999999999,27.48599999999999,0.9166666666666666,22,0,2,54.32025000000001,54.320250000000016,54.320250000000016
B0,fold_1,2020-09-15,24,1,2020-09-15,2020-09-15,17.224999999999998,23.589075508237563,11.029654166666665,5.514827083333333,17.085,0.14000000000000057,-17.224999999999998,17.22500000000001,10.817500000000003,0,0,0.041666666666666664,1,0,23,11.8175,11.817500000000003,11.817500000000003,0.5416666666666666,13,0,11,28.427999999999997,28.427999999999994,28.427999999999997,0.875,21,0,3,59.13375000000001,59.13375000000001,59.13375000000002
B0,fold_1,2020-09-16,24,1,2020-09-16,2020-09-16,20.52416666666667,36.30057735996312,15.013426785714287,7.506713392857144,20.566666666666666,-0.04249999999999865,16.615000000000002,16.61500000000001,22.28041666666667,0,0,0.3333333333333333,8,10,6,11.965000000000002,11.965000000000003,11.965000000000003,0.6666666666666666,16,8,0,29.881999999999994,29.88199999999999,29.882000000000005,0.875,21,3,0,59.94050000000001,59.94050000000001,59.940500000000014
B0,fold_1,2020-09-17,24,1,2020-09-17,2020-09-17,9.9575,12.157492545751364,5.2900238095238095,2.6450119047619047,9.969999999999999,-0.012499999999999881,6.985833333333335,6.985833333333325,8.191597222222223,0,0,0.375,9,13,2,12.804999999999998,12.805,12.805,0.7916666666666666,19,5,0,31.125,31.124999999999996,31.125,1.0,24,0,0,62.245000000000005,62.24500000000001,62.24500000000002
B0,fold_1,2020-09-18,24,1,2020-09-18,2020-09-18,4.701666666666668,7.370794846328766,3.499638095238095,1.7498190476190478,4.658333333333332,0.043333333333335666,4.340000000000003,4.340000000000003,4.4525,0,0,0.7916666666666666,19,5,0,13.082500000000001,13.0825,13.08250000000001,0.9583333333333334,23,1,0,32.41099999999999,32.41099999999999,32.41099999999999,1.0,24,0,0,64.09700000000002,64.09700000000001,64.09700000000002
B0,fold_1,2020-09-19,24,1,2020-09-19,2020-09-19,7.615833333333334,12.709550214963024,5.3274059523809525,2.6637029761904762,7.607916666666665,0.007916666666667313,-4.780416666666665,4.780416666666664,8.699791666666664,0,0,0.7083333333333334,17,1,6,13.839999999999998,13.84,13.840000000000003,0.8333333333333334,20,0,4,33.020999999999994,33.021,33.021,1.0,24,0,0,64.09700000000002,64.09700000000001,64.09700000000002
B0,fold_1,2020-09-20,24,1,2020-09-20,2020-09-20,17.39125,30.470655692540213,13.075108333333333,6.537554166666667,17.340833333333332,0.0504166666666673,-17.38083333333333,17.38083333333333,18.820763888888887,0,0,0.5416666666666666,13,0,11,13.582499999999998,13.582499999999996,13.582500000000003,0.7083333333333334,17,0,7,33.020999999999994,33.021,33.021,0.8333333333333334,20,0,4,64.09700000000002,64.09700000000001,64.09700000000002
B0,fold_1,2020-09-21,24,1,2020-09-21,2020-09-21,8.392916666666668,17.788703578394912,6.287435119047618,3.143717559523809,8.524166666666666,-0.13124999999999787,-7.807500000000002,7.8075000000000045,8.608125,0,0,0.75,18,0,6,13.237500000000002,13.2375,13.237500000000004,0.875,21,0,3,33.133999999999986,33.133999999999986,33.133999999999986,0.9583333333333334,23,0,1,64.09700000000002,64.09700000000001,64.09700000000002
B0,fold_1,2020-09-22,24,1,2020-09-22,2020-09-22,10.976666666666668,25.14779214961027,8.158164285714285,4.079082142857143,10.607916666666666,0.36875000000000124,8.807083333333335,8.807083333333338,12.18479166666667,0,0,0.625,15,8,1,12.734999999999994,12.735,12.735,0.875,21,3,0,32.97799999999999,32.977999999999994,32.977999999999994,0.9583333333333334,23,1,0,69.82975000000005,69.82975000000005,69.82975000000005
B0,fold_1,2020-09-23,24,1,2020-09-23,2020-09-23,7.949999999999998,10.541533727752014,4.580452380952381,2.2902261904761905,7.0808333333333335,0.8691666666666649,7.949999999999998,7.949999999999996,5.74625,0,0,0.625,15,9,0,12.735,12.735,12.735,0.875,21,3,0,33.080999999999996,33.081,33.081,1.0,24,0,0,71.63850000000002,71.63850000000002,71.63850000000004
B0,fold_1,2020-09-24,24,1,2020-09-24,2020-09-24,10.141666666666666,11.758003657083968,5.158027380952381,2.5790136904761902,9.438333333333333,0.7033333333333331,9.299166666666666,9.299166666666665,6.172499999999999,0,0,0.2916666666666667,7,16,1,12.2575,12.2575,12.257500000000004,0.7916666666666666,19,5,0,32.638,32.638,32.638000000000005,1.0,24,0,0,71.63850000000002,71.63850000000002,71.63850000000004
