run_00z,delivery_day,archive_span,file_present,file_bytes,path,field_inventory,n_step,missing_chunks,inventory_error,folds
2024-06-25,2024-06-26,inside,True,17726851760,data/2024/6/25/20240625_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-06-26,2024-06-27,inside,True,17777730374,data/2024/6/26/20240626_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-06-27,2024-06-28,inside,True,17768881497,data/2024/6/27/20240627_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-06-28,2024-06-29,inside,True,17782247169,data/2024/6/28/20240628_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-06-29,2024-06-30,inside,True,17787278948,data/2024/6/29/20240629_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-06-30,2024-07-01,inside,True,17830036331,data/2024/6/30/20240630_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-01,2024-07-02,inside,True,17782932509,data/2024/7/1/20240701_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-02,2024-07-03,inside,True,17724749182,data/2024/7/2/20240702_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-03,2024-07-04,inside,True,17692066867,data/2024/7/3/20240703_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-04,2024-07-05,inside,True,17713322454,data/2024/7/4/20240704_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-05,2024-07-06,inside,True,17707642186,data/2024/7/5/20240705_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-06,2024-07-07,inside,True,17641013808,data/2024/7/6/20240706_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-07,2024-07-08,inside,True,17572221521,data/2024/7/7/20240707_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-08,2024-07-09,inside,True,17533659400,data/2024/7/8/20240708_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-09,2024-07-10,inside,True,17537641759,data/2024/7/9/20240709_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-10,2024-07-11,inside,True,17642103126,data/2024/7/10/20240710_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-11,2024-07-12,inside,True,17687709868,data/2024/7/11/20240711_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-12,2024-07-13,inside,True,17675311262,data/2024/7/12/20240712_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-13,2024-07-14,inside,True,17629434757,data/2024/7/13/20240713_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-14,2024-07-15,inside,True,17625858623,data/2024/7/14/20240714_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-15,2024-07-16,inside,True,17636561817,data/2024/7/15/20240715_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-16,2024-07-17,inside,True,17642663445,data/2024/7/16/20240716_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-17,2024-07-18,inside,True,17672641938,data/2024/7/17/20240717_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-18,2024-07-19,inside,True,17626355529,data/2024/7/18/20240718_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-19,2024-07-20,inside,True,17557054666,data/2024/7/19/20240719_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-20,2024-07-21,inside,True,17526875021,data/2024/7/20/20240720_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-21,2024-07-22,inside,True,17494739691,data/2024/7/21/20240721_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-22,2024-07-23,inside,True,17541853908,data/2024/7/22/20240722_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-23,2024-07-24,inside,True,17670071389,data/2024/7/23/20240723_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-24,2024-07-25,inside,True,17756559032,data/2024/7/24/20240724_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-25,2024-07-26,inside,True,17761814926,data/2024/7/25/20240725_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-26,2024-07-27,inside,True,17781391913,data/2024/7/26/20240726_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-27,2024-07-28,inside,True,17755890591,data/2024/7/27/20240727_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-28,2024-07-29,inside,True,17687015882,data/2024/7/28/20240728_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-29,2024-07-30,inside,True,17655204736,data/2024/7/29/20240729_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-30,2024-07-31,inside,True,17646124887,data/2024/7/30/20240730_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-07-31,2024-08-01,inside,True,17538972712,data/2024/7/31/20240731_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-01,2024-08-02,inside,True,17546447040,data/2024/8/1/20240801_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-02,2024-08-03,inside,True,17527236260,data/2024/8/2/20240802_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-03,2024-08-04,inside,True,17541104916,data/2024/8/3/20240803_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-04,2024-08-05,inside,True,17561553410,data/2024/8/4/20240804_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-05,2024-08-06,inside,True,17609705707,data/2024/8/5/20240805_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-06,2024-08-07,inside,True,17616131344,data/2024/8/6/20240806_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-07,2024-08-08,inside,True,17640949012,data/2024/8/7/20240807_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-08,2024-08-09,inside,True,17603179125,data/2024/8/8/20240808_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-09,2024-08-10,inside,True,17600494173,data/2024/8/9/20240809_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-10,2024-08-11,inside,True,17638184014,data/2024/8/10/20240810_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-11,2024-08-12,inside,True,17691950530,data/2024/8/11/20240811_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-12,2024-08-13,inside,True,17713622448,data/2024/8/12/20240812_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-13,2024-08-14,inside,True,17655340799,data/2024/8/13/20240813_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-14,2024-08-15,inside,True,17620289979,data/2024/8/14/20240814_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-15,2024-08-16,inside,True,17614835440,data/2024/8/15/20240815_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-16,2024-08-17,inside,True,17597976377,data/2024/8/16/20240816_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-17,2024-08-18,inside,True,17573003508,data/2024/8/17/20240817_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-18,2024-08-19,inside,True,17606344438,data/2024/8/18/20240818_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-19,2024-08-20,inside,True,17642761991,data/2024/8/19/20240819_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-20,2024-08-21,inside,True,17715838477,data/2024/8/20/20240820_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-21,2024-08-22,inside,True,17684388903,data/2024/8/21/20240821_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-22,2024-08-23,inside,True,17735281428,data/2024/8/22/20240822_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-23,2024-08-24,inside,True,17710751969,data/2024/8/23/20240823_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-24,2024-08-25,inside,True,17676185353,data/2024/8/24/20240824_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-25,2024-08-26,inside,True,17687958193,data/2024/8/25/20240825_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-26,2024-08-27,inside,True,17619970738,data/2024/8/26/20240826_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-27,2024-08-28,inside,True,17659938680,data/2024/8/27/20240827_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-28,2024-08-29,inside,True,17711082984,data/2024/8/28/20240828_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-29,2024-08-30,inside,True,17732195699,data/2024/8/29/20240829_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-30,2024-08-31,inside,True,17737654475,data/2024/8/30/20240830_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-08-31,2024-09-01,inside,True,17722688274,data/2024/8/31/20240831_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-01,2024-09-02,inside,True,17743504764,data/2024/9/1/20240901_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-02,2024-09-03,inside,True,17795281452,data/2024/9/2/20240902_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-03,2024-09-04,inside,True,17663062394,data/2024/9/3/20240903_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-04,2024-09-05,inside,True,17535483808,data/2024/9/4/20240904_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-05,2024-09-06,inside,True,17388166455,data/2024/9/5/20240905_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-06,2024-09-07,inside,True,17462105423,data/2024/9/6/20240906_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-07,2024-09-08,inside,True,17489407047,data/2024/9/7/20240907_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-08,2024-09-09,inside,True,17555619070,data/2024/9/8/20240908_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-09,2024-09-10,inside,True,17669486352,data/2024/9/9/20240909_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-10,2024-09-11,inside,True,17709150569,data/2024/9/10/20240910_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-11,2024-09-12,inside,True,17702018107,data/2024/9/11/20240911_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-12,2024-09-13,inside,True,17682022565,data/2024/9/12/20240912_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-13,2024-09-14,inside,True,17639464781,data/2024/9/13/20240913_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-14,2024-09-15,inside,True,17628520507,data/2024/9/14/20240914_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-15,2024-09-16,inside,True,17640137909,data/2024/9/15/20240915_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-16,2024-09-17,inside,True,17614550206,data/2024/9/16/20240916_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-17,2024-09-18,inside,True,17591712872,data/2024/9/17/20240917_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-18,2024-09-19,inside,True,17485982001,data/2024/9/18/20240918_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-19,2024-09-20,inside,True,17491423579,data/2024/9/19/20240919_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-20,2024-09-21,inside,True,17488808977,data/2024/9/20/20240920_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-21,2024-09-22,inside,True,17531848690,data/2024/9/21/20240921_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-22,2024-09-23,inside,True,17658473133,data/2024/9/22/20240922_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-23,2024-09-24,inside,True,17659956985,data/2024/9/23/20240923_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-24,2024-09-25,inside,True,17695026472,data/2024/9/24/20240924_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-25,2024-09-26,inside,True,17693249342,data/2024/9/25/20240925_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-26,2024-09-27,inside,True,17651736437,data/2024/9/26/20240926_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-27,2024-09-28,inside,True,17667746323,data/2024/9/27/20240927_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-28,2024-09-29,inside,True,17675772861,data/2024/9/28/20240928_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-29,2024-09-30,inside,True,17624527299,data/2024/9/29/20240929_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-09-30,2024-10-01,inside,True,17611757101,data/2024/9/30/20240930_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-01,2024-10-02,inside,True,17664970529,data/2024/10/1/20241001_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-02,2024-10-03,inside,True,17723796835,data/2024/10/2/20241002_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-03,2024-10-04,inside,True,17716178784,data/2024/10/3/20241003_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-04,2024-10-05,inside,True,17675716289,data/2024/10/4/20241004_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-05,2024-10-06,inside,True,17726023499,data/2024/10/5/20241005_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-06,2024-10-07,inside,True,17778294744,data/2024/10/6/20241006_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-07,2024-10-08,inside,True,17880398622,data/2024/10/7/20241007_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-08,2024-10-09,inside,True,17927167988,data/2024/10/8/20241008_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-09,2024-10-10,inside,True,17908394932,data/2024/10/9/20241009_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-10,2024-10-11,inside,True,17956615537,data/2024/10/10/20241010_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-11,2024-10-12,inside,True,18001045515,data/2024/10/11/20241011_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-12,2024-10-13,inside,True,18066714573,data/2024/10/12/20241012_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-13,2024-10-14,inside,True,18129445011,data/2024/10/13/20241013_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-14,2024-10-15,inside,True,18163512182,data/2024/10/14/20241014_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-15,2024-10-16,inside,True,18179604279,data/2024/10/15/20241015_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-16,2024-10-17,inside,True,18074703192,data/2024/10/16/20241016_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-17,2024-10-18,inside,True,17906972362,data/2024/10/17/20241017_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-18,2024-10-19,inside,True,17880155684,data/2024/10/18/20241018_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-19,2024-10-20,inside,True,17838285765,data/2024/10/19/20241019_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-20,2024-10-21,inside,True,17874658209,data/2024/10/20/20241020_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-21,2024-10-22,inside,True,17849419672,data/2024/10/21/20241021_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-22,2024-10-23,inside,True,17776949156,data/2024/10/22/20241022_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-23,2024-10-24,inside,True,17832871780,data/2024/10/23/20241023_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-24,2024-10-25,inside,True,17869566692,data/2024/10/24/20241024_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-25,2024-10-26,inside,True,17885477736,data/2024/10/25/20241025_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-26,2024-10-27,inside,True,17834660988,data/2024/10/26/20241026_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-27,2024-10-28,inside,True,17718877840,data/2024/10/27/20241027_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-28,2024-10-29,inside,True,17700797018,data/2024/10/28/20241028_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-29,2024-10-30,inside,True,17674116221,data/2024/10/29/20241029_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-30,2024-10-31,inside,True,17709407992,data/2024/10/30/20241030_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-10-31,2024-11-01,inside,True,17733405771,data/2024/10/31/20241031_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-01,2024-11-02,inside,True,17751400663,data/2024/11/1/20241101_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-02,2024-11-03,inside,True,17703349469,data/2024/11/2/20241102_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-03,2024-11-04,inside,True,17610435021,data/2024/11/3/20241103_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-04,2024-11-05,inside,True,17602303014,data/2024/11/4/20241104_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-05,2024-11-06,inside,True,17547882209,data/2024/11/5/20241105_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-06,2024-11-07,inside,True,17511060546,data/2024/11/6/20241106_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-07,2024-11-08,inside,True,17495168974,data/2024/11/7/20241107_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-08,2024-11-09,inside,True,17545996370,data/2024/11/8/20241108_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-09,2024-11-10,inside,True,17544312621,data/2024/11/9/20241109_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-10,2024-11-11,inside,True,17418464698,data/2024/11/10/20241110_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-11,2024-11-12,inside,True,17412582948,data/2024/11/11/20241111_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-12,2024-11-13,inside,True,17448294661,data/2024/11/12/20241112_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-13,2024-11-14,inside,True,17622128727,data/2024/11/13/20241113_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-14,2024-11-15,inside,True,17713482719,data/2024/11/14/20241114_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-15,2024-11-16,inside,True,17834741147,data/2024/11/15/20241115_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-16,2024-11-17,inside,True,17945455724,data/2024/11/16/20241116_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-17,2024-11-18,inside,True,17983059245,data/2024/11/17/20241117_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-18,2024-11-19,inside,True,17936054089,data/2024/11/18/20241118_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-19,2024-11-20,inside,True,17809243213,data/2024/11/19/20241119_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-20,2024-11-21,inside,True,17736926485,data/2024/11/20/20241120_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-21,2024-11-22,inside,True,17721328251,data/2024/11/21/20241121_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-22,2024-11-23,inside,True,17848213080,data/2024/11/22/20241122_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-23,2024-11-24,inside,True,17903129368,data/2024/11/23/20241123_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-24,2024-11-25,inside,True,17921532778,data/2024/11/24/20241124_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-25,2024-11-26,inside,True,17887954549,data/2024/11/25/20241125_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-26,2024-11-27,inside,True,17793971532,data/2024/11/26/20241126_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-27,2024-11-28,inside,True,17725066082,data/2024/11/27/20241127_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-28,2024-11-29,inside,True,17751817662,data/2024/11/28/20241128_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-29,2024-11-30,inside,True,17772075155,data/2024/11/29/20241129_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-11-30,2024-12-01,inside,True,17779755647,data/2024/11/30/20241130_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-01,2024-12-02,inside,True,17781229496,data/2024/12/1/20241201_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-02,2024-12-03,inside,True,17745733362,data/2024/12/2/20241202_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-03,2024-12-04,inside,True,17731880050,data/2024/12/3/20241203_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-04,2024-12-05,inside,True,17770045004,data/2024/12/4/20241204_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-05,2024-12-06,inside,True,17764560868,data/2024/12/5/20241205_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-06,2024-12-07,inside,True,17812192068,data/2024/12/6/20241206_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-07,2024-12-08,inside,True,17723405683,data/2024/12/7/20241207_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-08,2024-12-09,inside,True,17592057886,data/2024/12/8/20241208_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-09,2024-12-10,inside,True,17546820595,data/2024/12/9/20241209_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-10,2024-12-11,inside,True,17568475352,data/2024/12/10/20241210_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-11,2024-12-12,inside,True,17614142208,data/2024/12/11/20241211_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-12,2024-12-13,inside,True,17636192524,data/2024/12/12/20241212_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-13,2024-12-14,inside,True,17748089866,data/2024/12/13/20241213_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-14,2024-12-15,inside,True,17849890133,data/2024/12/14/20241214_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-15,2024-12-16,inside,True,17824821042,data/2024/12/15/20241215_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-16,2024-12-17,inside,True,17816444535,data/2024/12/16/20241216_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-17,2024-12-18,inside,True,17776364071,data/2024/12/17/20241217_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-18,2024-12-19,inside,True,17824082089,data/2024/12/18/20241218_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-19,2024-12-20,inside,True,17887923658,data/2024/12/19/20241219_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-20,2024-12-21,inside,True,17815722441,data/2024/12/20/20241220_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-21,2024-12-22,inside,True,17753686202,data/2024/12/21/20241221_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-22,2024-12-23,inside,True,17687358548,data/2024/12/22/20241222_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-23,2024-12-24,inside,True,17569540555,data/2024/12/23/20241223_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-24,2024-12-25,inside,True,17501550009,data/2024/12/24/20241224_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-25,2024-12-26,inside,True,17449100277,data/2024/12/25/20241225_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-26,2024-12-27,inside,True,17436450455,data/2024/12/26/20241226_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-27,2024-12-28,inside,True,17494527561,data/2024/12/27/20241227_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-28,2024-12-29,inside,True,17531788997,data/2024/12/28/20241228_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-29,2024-12-30,inside,True,17572698984,data/2024/12/29/20241229_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-30,2024-12-31,inside,True,17618281073,data/2024/12/30/20241230_00.zarr.zip,pass,79,,,fold_4;fold_5
2024-12-31,2025-01-01,inside,True,17682272902,data/2024/12/31/20241231_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-01,2025-01-02,inside,True,17756343162,data/2025/1/1/20250101_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-02,2025-01-03,inside,True,17777398010,data/2025/1/2/20250102_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-03,2025-01-04,inside,True,17909600362,data/2025/1/3/20250103_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-04,2025-01-05,inside,True,17956355481,data/2025/1/4/20250104_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-05,2025-01-06,inside,True,17919903392,data/2025/1/5/20250105_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-06,2025-01-07,inside,True,17877414509,data/2025/1/6/20250106_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-07,2025-01-08,inside,True,17831922313,data/2025/1/7/20250107_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-08,2025-01-09,inside,True,17671567596,data/2025/1/8/20250108_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-09,2025-01-10,inside,True,17635456459,data/2025/1/9/20250109_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-10,2025-01-11,inside,True,17617571922,data/2025/1/10/20250110_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-11,2025-01-12,inside,True,17640962540,data/2025/1/11/20250111_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-12,2025-01-13,inside,True,17621325225,data/2025/1/12/20250112_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-13,2025-01-14,inside,True,17515932487,data/2025/1/13/20250113_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-14,2025-01-15,inside,True,17546086107,data/2025/1/14/20250114_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-15,2025-01-16,inside,True,17574705645,data/2025/1/15/20250115_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-16,2025-01-17,inside,True,17661042217,data/2025/1/16/20250116_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-17,2025-01-18,inside,True,17627802159,data/2025/1/17/20250117_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-18,2025-01-19,inside,True,17737685016,data/2025/1/18/20250118_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-19,2025-01-20,inside,True,17752536880,data/2025/1/19/20250119_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-20,2025-01-21,inside,True,17795030079,data/2025/1/20/20250120_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-21,2025-01-22,inside,True,17762976421,data/2025/1/21/20250121_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-22,2025-01-23,inside,True,17710210835,data/2025/1/22/20250122_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-23,2025-01-24,inside,True,17746955569,data/2025/1/23/20250123_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-24,2025-01-25,inside,True,17779468832,data/2025/1/24/20250124_00.zarr.zip,pass,79,,,fold_4;fold_5
2025-01-25,2025-01-26,inside,False,,,,,,,fold_4;fold_5
2025-01-26,2025-01-27,inside,False,,,,,,,fold_4;fold_5
2025-01-27,2025-01-28,inside,False,,,,,,,fold_4;fold_5
2025-01-28,2025-01-29,inside,False,,,,,,,fold_4;fold_5
2025-01-29,2025-01-30,inside,False,,,,,,,fold_4;fold_5
2025-01-30,2025-01-31,inside,False,,,,,,,fold_4;fold_5
2025-01-31,2025-02-01,inside,False,,,,,,,fold_4;fold_5
2025-02-01,2025-02-02,inside,False,,,,,,,fold_4;fold_5
2025-02-02,2025-02-03,inside,False,,,,,,,fold_4;fold_5
2025-02-03,2025-02-04,inside,False,,,,,,,fold_4;fold_5
2025-02-04,2025-02-05,inside,False,,,,,,,fold_4;fold_5
2025-02-05,2025-02-06,inside,False,,,,,,,fold_4;fold_5
2025-02-06,2025-02-07,inside,False,,,,,,,fold_4;fold_5
